ID;Player Name;Team Name;Transfermarkt Link
812;Johannsson A.;Lech Poznań;https://www.transfermarkt.com/aron-johannsson/profil/spieler/119169
813;Dziekoński  X.;Jagiellonia Białystok;https://www.transfermarkt.com/xavier-dziekonski/profil/spieler/699400
814;Nastić B.;Jagiellonia Białystok;https://www.transfermarkt.com/bojan-nastic/profil/spieler/168943
815;Cernych F.;Jagiellonia Białystok;https://www.transfermarkt.com/fedor-%C4%8Cernych/profil/spieler/140540
816;Wdowik  B.;Jagiellonia Białystok;https://www.transfermarkt.com/bartlomiej-wdowik/profil/spieler/589013
817;Budziński M.;Cracovia;https://www.transfermarkt.com/marcin-budzinski/profil/spieler/82173
818;Busuladzić A.;Arka Gdynia;https://www.transfermarkt.com/azer-busuladzic/profil/spieler/106039
819;Forenc K.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/konrad-forenc/profil/spieler/121154
820;Slisz B.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/bartosz-slisz/profil/spieler/382429
821;Białek B.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/bartosz-bialek/profil/spieler/535551
822;Poręba Ł.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/lukasz-poreba/profil/spieler/532169
823;Urbański K.;Lechia Gdańsk;https://www.transfermarkt.com/kacper-urbanski/profil/spieler/699442
824;Kwietniewski M.;Wisła Płock;https://www.transfermarkt.co.uk/mikolaj-kwietniewski/profil/spieler/320704
825;Skrzypczak M.;Lech Poznań;https://www.transfermarkt.com/mateusz-skrzypczak/profil/spieler/345454
826;Zivec S.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/sasa-zivec/profil/spieler/128033
827;Suljić A.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/asmir-suljic/profil/spieler/158162
828;Cierzniak R.;Legia Warszawa;https://www.transfermarkt.com/radoslaw-cierzniak/profil/spieler/24501
829;Medeiros I.;Legia Warszawa;https://www.transfermarkt.com/iuri-medeiros/profil/spieler/193830
830;Bohdanow A.;Arka Gdynia;No link found
831;Aankour N.;Arka Gdynia;https://www.transfermarkt.com/nabil-aankour/profil/spieler/303401
832;Kolew A.;PGE FKS Stal Mielec;https://www.transfermarkt.com/aleksandar-kolev/profil/spieler/239527
833;Sołdecki D.;Arka Gdynia;https://www.transfermarkt.com/dawid-soldecki/profil/spieler/29826
834;Danielak K.;Podbeskidzie Bielsko - Biała;https://www.transfermarkt.com/karol-danielak/profil/spieler/178222
835;Burliga Ł.;Wisła Kraków;https://www.transfermarkt.com/lukasz-burliga/profil/spieler/92590
836;Frankowski P.;Jagiellonia Białystok;https://www.transfermarkt.com/przemyslaw-frankowski/profil/spieler/239743
837;Dahne T.;Wisła Płock;https://www.transfermarkt.com/thomas-dahne/profil/spieler/115979
838;Łukowski J.;Wisła Płock;https://www.transfermarkt.com/jakub-lukowski/profil/spieler/255905
839;Wojtkowski K.;Wisła Kraków;https://www.transfermarkt.com/kamil-wojtkowski/profil/spieler/293063
840;Bielica  D.;Warta Poznań;https://www.transfermarkt.com/daniel-bielica/profil/spieler/463233
841;Serafin J.;Cracovia;https://www.transfermarkt.com/jakub-serafin/profil/spieler/343400
842;Piasecki F.;Śląsk Wrocław;https://www.transfermarkt.com/fabian-piasecki/profil/spieler/255401
843;Halilović T.;Wisła Kraków;https://www.transfermarkt.com/tibor-halilovic/profil/spieler/324957
844;Imaz J.;Jagiellonia Białystok;https://www.transfermarkt.com/jesus-imaz/profil/spieler/176423
845;Mosór  A.;Legia Warszawa;https://www.transfermarkt.com/ariel-mosor/profil/spieler/554288
846;Cielemęcki  R.;Legia Warszawa;https://www.transfermarkt.com/radoslaw-cielemecki/profil/spieler/554280
847;Cholewiak M.;Śląsk Wrocław;https://www.transfermarkt.com/mateusz-cholewiak/profil/spieler/255519
848;Włodarczyk  S.;Legia Warszawa;https://www.transfermarkt.com/szymon-wlodarczyk/profil/spieler/554282
849;Warchoł D.;Legia Warszawa;https://www.transfermarkt.com/damian-warchol/profil/spieler/335294
850;Grudziński  M.;Legia Warszawa;https://www.transfermarkt.com/maciej-rosolek/profil/spieler/401609
851;Cibicki P.;Pogoń Szczecin;https://www.transfermarkt.com/pawel-cibicki/profil/spieler/223849
852;Rudol S.;Pogoń Szczecin;https://www.transfermarkt.com/sebastian-rudol/profil/spieler/220974
853;Dwali L.;Pogoń Szczecin;https://www.transfermarkt.com/lasha-dvali/profil/spieler/222332
854;Nunes R.;Pogoń Szczecin;https://www.transfermarkt.com/ricardo-nunes/profil/spieler/130687
855;Hołota T.;Pogoń Szczecin;https://www.transfermarkt.com/tomasz-holota/profil/spieler/80777
856;Delew S.;Pogoń Szczecin;https://www.transfermarkt.com/sebastian-kowalczyk/profil/spieler/289168
857;Niepsuj D.;Wisła Kraków;https://www.transfermarkt.com/david-niepsuj/profil/spieler/184849
858;Walukiewicz S.;Pogoń Szczecin;https://www.transfermarkt.com/sebastian-walukiewicz/profil/spieler/345458
859;Błanik D.;Pogoń Szczecin;https://www.transfermarkt.com/dawid-blanik/profil/spieler/370555
860;Muci E.;Legia Warszawa;https://www.transfermarkt.com/ernest-muci/profil/spieler/583917
861;Yakshibaev J.;Legia Warszawa;https://www.transfermarkt.com/jasur-yakhshiboev/profil/spieler/493692
862;Frydrych M.;Wisła Kraków;https://www.transfermarkt.com/michal-frydrych/profil/spieler/119862
863;Kone S.;Wisła Kraków;https://www.transfermarkt.com/souleymane-kone/profil/spieler/178603
864;Starzyński  P.;Wisła Kraków;https://www.transfermarkt.com/piotr-starzynski/profil/spieler/555060
865;Gruszkowski  K.;Wisła Kraków;https://www.transfermarkt.com/konrad-gruszkowski/profil/spieler/579448
866;Medved Ż.;Wisła Kraków;https://www.transfermarkt.com/zan-medved/profil/spieler/340425
867;Szota  S.;Wisła Kraków;https://www.transfermarkt.com/serafin-szota/profil/spieler/384524
868;Janicki R.;Wisła Kraków;https://www.transfermarkt.com/rafal-janicki/profil/spieler/153638
869;Niepsuj D.;Wisła Kraków;https://www.transfermarkt.com/david-niepsuj/profil/spieler/184849
870;Bieroński  J.;Podbeskidzie Bielsko - Biała;https://www.transfermarkt.com/jakub-bieronski/profil/spieler/617431
871;Mamić P.;Podbeskidzie Bielsko - Biała;https://www.transfermarkt.com/petar-mamic/profil/spieler/226082
872;Hora J.;Podbeskidzie Bielsko - Biała;https://www.transfermarkt.com/jakub-hora/profil/spieler/108007
873;Frelek  D.;Podbeskidzie Bielsko - Biała;https://www.transfermarkt.com/dominik-frelek/profil/spieler/608932
874;Tulio M.;Podbeskidzie Bielsko - Biała;https://www.transfermarkt.com/marco-tulio/profil/spieler/525086
875;Wilson P.;Podbeskidzie Bielsko - Biała;https://www.transfermarkt.com/peter-wilson/profil/spieler/258501
876;Młyński  M.;Arka Gdynia;https://www.transfermarkt.com/mateusz-mlynski/profil/spieler/512294
877;Kopczyński M.;Warta Poznań;https://www.transfermarkt.com/michal-kopczynski/profil/spieler/235977
878;Zawada O.;Wisła Płock;https://www.transfermarkt.com/oskar-zawada/profil/spieler/232015
879;Bergqvist D.;Arka Gdynia;https://www.transfermarkt.com/douglas-bergqvist/profil/spieler/186044
880;Antonik K.;Arka Gdynia;https://www.transfermarkt.com/kamil-antonik/profil/spieler/466369
881;Radionow J.;ŁKS Łódź;https://www.transfermarkt.com/yevgen-radionov/profil/spieler/259064
882;Milić A.;Lech Poznań;https://www.transfermarkt.com/antonio-milic/profil/spieler/179896
883;Kwekweskiri N.;Lech Poznań;https://www.transfermarkt.com/nika-kvekveskiri/profil/spieler/150850
884;Bursztyn J.;Pogoń Szczecin;https://www.transfermarkt.com/jakub-bursztyn/profil/spieler/384359
885;Żurawski M.;Pogoń Szczecin;https://www.transfermarkt.com/maciej-zurawski/profil/spieler/454388
886;Kozłowski K.;Pogoń Szczecin;https://www.transfermarkt.com/kacper-kozlowski/profil/spieler/554284
887;Hebert;Wisła Kraków;https://www.transfermarkt.com/hebert/profil/spieler/240912
888;Kuveljić N.;Wisła Kraków;https://www.transfermarkt.com/nikola-kuveljic/profil/spieler/612140
889;Ambrosiewicz  M.;Wisła Płock;https://www.transfermarkt.com/maciej-ambrosiewicz/profil/spieler/452447
890;Adamczyk  H.;Wisła Płock;https://www.transfermarkt.com/hubert-adamczyk/profil/spieler/287235
891;Malarczyk P.;Korona Kielce;https://www.transfermarkt.com/piotr-malarczyk/profil/spieler/120892
892;Biegański J.;Lechia Gdańsk;https://www.transfermarkt.com/jan-bieganski/profil/spieler/566355
893;Błyszko  W.;PGE FKS Stal Mielec;https://www.transfermarkt.com/wojciech-blyszko/profil/spieler/454377
894;Kościelny K.;PGE FKS Stal Mielec;https://www.transfermarkt.com/kamil-koscielny/profil/spieler/281332
895;Tomczyk P.;Lech Poznań;https://www.transfermarkt.com/oskar-tomczyk/profil/spieler/957890
896;Wróbel J.;ŁKS Łódź;https://www.transfermarkt.com/jakub-wrobel/profil/spieler/253154
897;Sus M.;PGE FKS Stal Mielec;https://www.transfermarkt.com/martin-sus/profil/spieler/81981
898;Hoyo-Kowalski  D.;Wisła Kraków;https://www.transfermarkt.com/daniel-hoyo-kowalski/profil/spieler/553252
899;Żuk  P.;Wisła Płock;https://www.transfermarkt.com/pawel-zuk/profil/spieler/407733
900;Ambrosiewicz M.;Górnik Zabrze;https://www.transfermarkt.com/maciej-ambrosiewicz/profil/spieler/452447
901;Karbownik  M.;Legia Warszawa;https://www.transfermarkt.com/michal-karbownik/profil/spieler/401604
902;Skibicki  K.;Legia Warszawa;https://www.transfermarkt.com/kacper-skibicki/profil/spieler/607860
903;Gliwa M.;Raków Częstochowa;https://www.transfermarkt.com/michal-gliwa/profil/spieler/42056
904;Pawłowski  D.;Wisła Kraków;https://www.transfermarkt.com/damian-pawlowski/profil/spieler/320741
905;Savićević V.;Wisła Kraków;https://www.transfermarkt.com/stefan-savic/profil/spieler/120192
906;Buksa A.;Pogoń Szczecin;https://www.transfermarkt.com/adam-buksa/profil/spieler/267160
907;Hołownia M.;Legia Warszawa;https://www.transfermarkt.com/mateusz-holownia/profil/spieler/266379
908;Radaković U.;Wisła Kraków;https://www.transfermarkt.com/uros-radakovic/profil/spieler/169511
909;Mawutor D.;Wisła Kraków;https://www.transfermarkt.com/david-mawutor/profil/spieler/548701
910;Wrąbel J.;Wisła Płock;https://www.transfermarkt.com/jakub-wrabel/profil/spieler/273533
911;Lewandowski M.;Lechia Gdańsk;https://www.transfermarkt.com/mateusz-lewandowski/profil/spieler/173339
912;Klemenz L.;Wisła Kraków;https://www.transfermarkt.com/lukas-klemenz/profil/spieler/237334
913;Małecki P.;Wisła Kraków;https://www.transfermarkt.com/patryk-malecki/profil/spieler/38283
914;Szymonowicz D.;Raków Częstochowa;https://www.transfermarkt.com/dawid-szymonowicz/profil/spieler/242846
915;Stawiarz A.;Jagiellonia Białystok;https://www.transfermarkt.com/aleksander-stawiarz/profil/spieler/667825
916;Bortniczuk  M.;Jagiellonia Białystok;https://www.transfermarkt.com/maciej-bortniczuk/profil/spieler/587156
917;Laskowski  F.;Podbeskidzie Bielsko - Biała;https://www.transfermarkt.com/filip-laskowski/profil/spieler/597621
918;Papanikolaou I.;Raków Częstochowa;https://www.transfermarkt.com/giannis-papanikolaou/profil/spieler/448058
919;Lederman  B.;Raków Częstochowa;https://www.transfermarkt.com/ben-lederman/profil/spieler/366929
920;Hajda  W.;Górnik Zabrze;https://www.transfermarkt.com/wojciech-hajda/profil/spieler/372695
921;Slisz B.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/bartosz-slisz/profil/spieler/382429
922;Szymczak  F.;Lech Poznań;https://www.transfermarkt.com/filip-szymczak/profil/spieler/554972
923;Kołodziej K.;Lech Poznań;https://www.transfermarkt.com/krzysztof-kolodziej/profil/spieler/451471
924;Wrzesiński K.;Zagłębie Sosnowiec;https://www.transfermarkt.com/konrad-wrzesinski/profil/spieler/258534
925;Jagiełło A.;Piast Gliwice;https://www.transfermarkt.com/aleksander-jagiello/profil/spieler/212453
926;Lisowski  D.;Korona Kielce;https://www.transfermarkt.com/dawid-lisowski/profil/spieler/553932
927;Wawszczyk  J.;Arka Gdynia;https://www.transfermarkt.com/jakub-wawszczyk/profil/spieler/297231
928;Antonik  K.;Arka Gdynia;https://www.transfermarkt.com/kamil-antonik/profil/spieler/466369
929;Chodyna  K.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/kacper-chodyna/profil/spieler/320733
930;Simić L.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/lorenco-simic/profil/spieler/226093
931;Skóraś M.;Raków Częstochowa;https://www.transfermarkt.com/michal-skoras/profil/spieler/393565
932;Musolitin M.;Lechia Gdańsk;https://www.transfermarkt.com/mykola-musolitin/profil/spieler/383229
933;Alomerović Z.;Lechia Gdańsk;https://www.transfermarkt.com/zlatan-alomerovic/profil/spieler/47594
934;Gumny  R.;Lech Poznań;https://www.transfermarkt.com/robert-gumny/profil/spieler/353826
935;Jóźwiak  K.;Lech Poznań;https://www.transfermarkt.com/kamil-jozwiak/profil/spieler/289167
936;Żamaletdinow T.;Lech Poznań;https://www.transfermarkt.com/timur-zhamaletdinov/profil/spieler/315557
937;Cecarić B.;Korona Kielce;https://www.transfermarkt.com/bojan-cecaric/profil/spieler/239069
938;Kaczarawa N.;Lech Poznań;https://www.transfermarkt.com/nika-kacharava/profil/spieler/251028
939;Rakoczy  M.;Cracovia;https://www.transfermarkt.com/michal-rakoczy/profil/spieler/529548
940;Długosz  W.;Korona Kielce;https://www.transfermarkt.com/wiktor-dlugosz/profil/spieler/453156
941;Kozubal  A.;Lech Poznań;https://www.transfermarkt.com/antoni-kozubal/profil/spieler/555057
942;Palacz  K.;Lech Poznań;https://www.transfermarkt.com/krystian-palacz/profil/spieler/698957
943;Nawrocki  M.;Warta Poznań;https://www.transfermarkt.com/maik-nawrocki/profil/spieler/407745
944;Burman  B.;Warta Poznań;https://www.transfermarkt.com/bartlomiej-burman/profil/spieler/407080
945;Bożić T.;Miedź Legnica;https://www.transfermarkt.com/tomislav-bozic/profil/spieler/34577
946;Cywka T.;Lech Poznań;https://www.transfermarkt.com/tomasz-cywka/profil/spieler/38558
947;Culina A.;Cracovia;https://www.transfermarkt.com/antonini-culina/profil/spieler/95745
948;Oliva G.;Cracovia;https://www.transfermarkt.com/gerard-oliva/profil/spieler/171439
949;Zorrilla E.;Cracovia;https://www.transfermarkt.com/elady-zorrilla/profil/spieler/240849
950;Kanach R.;Cracovia;https://www.transfermarkt.com/radoslaw-kanach/profil/spieler/396690
951;Zawada O.;Wisła Płock;https://www.transfermarkt.com/oskar-zawada/profil/spieler/232015
952;Stasik  S.;PGE FKS Stal Mielec;https://www.transfermarkt.com/szymon-stasik/profil/spieler/385485
953;Wlazło P.;Jagiellonia Białystok;https://www.transfermarkt.com/piotr-wlazlo/profil/spieler/134491
954;Moneta Ł.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/lukasz-moneta/profil/spieler/284866
955;Olczyk M.;Arka Gdynia;https://www.transfermarkt.com/michael-olczyk/profil/spieler/272471
956;Ferreira V.;Cracovia;https://www.transfermarkt.com/vinicius-ferreira/profil/spieler/612490
957;Wrąbel J.;Wisła Płock;https://www.transfermarkt.com/jakub-wrabel/profil/spieler/273533
958;Sadłocha  K.;PGE FKS Stal Mielec;https://www.transfermarkt.com/kacper-sadlocha/profil/spieler/554977
959;Podliński K.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/karol-podlinski/profil/spieler/492351
960;Łakomy  Ł.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/lukasz-lakomy/profil/spieler/401598
961;Kościelny K.;PGE FKS Stal Mielec;https://www.transfermarkt.com/kamil-koscielny/profil/spieler/281332
962;Oziębała P.;Raków Częstochowa;https://www.transfermarkt.com/przemyslaw-oziebala/profil/spieler/52435
963;Staniszewski M.;Arka Gdynia;https://www.transfermarkt.com/marcin-staniszewski/profil/spieler/267283
964;Kożulj Z.;Pogoń Szczecin;https://www.transfermarkt.com/zvonimir-kozulj/profil/spieler/194205
965;Calo;Wisła Płock;No link found
966;Kallaste K.;Korona Kielce;https://www.transfermarkt.com/ken-kallaste/profil/spieler/111550
967;Łobodziński W.;Miedź Legnica;https://www.transfermarkt.com/wojciech-lobodzinski/profil/spieler/29520
968;Marquitos;Miedź Legnica;https://www.transfermarkt.com/marquitos/profil/spieler/38998
969;Szot D.;Wisła Kraków;https://www.transfermarkt.com/dawid-szot/profil/spieler/545673
970;Żukowski M.;Lechia Gdańsk;https://www.transfermarkt.com/mateusz-zukowski/profil/spieler/470375
971;Pik D.;Cracovia;https://www.transfermarkt.com/daniel-pik/profil/spieler/528410
972;Twarowski M.;Jagiellonia Białystok;https://www.transfermarkt.com/maciej-twarowski/profil/spieler/577588
973;Mikołajewski D.;Raków Częstochowa;https://www.transfermarkt.com/daniel-mikolajewski/profil/spieler/448567
974;Wędrychowski M.;Pogoń Szczecin;https://www.transfermarkt.com/marcel-wedrychowski/profil/spieler/554975
975;Stilić S.;Wisła Płock;https://www.transfermarkt.com/semir-stilic/profil/spieler/46340
976;Kucharczyk P.;Śląsk Wrocław;https://www.transfermarkt.com/pawel-kucharczyk/profil/spieler/384785
977;Łuczak D.;Śląsk Wrocław;https://www.transfermarkt.com/daniel-luczak/profil/spieler/451206
978;Osobiński  J.;Korona Kielce;https://www.transfermarkt.com/jakub-osobinski/profil/spieler/514323
979;Seweryś  R.;Korona Kielce;https://www.transfermarkt.com/radoslaw-sewerys/profil/spieler/555052
980;Sowiński  M.;Korona Kielce;https://www.transfermarkt.com/mateusz-sowinski/profil/spieler/608603
981;Arndt  D.;ŁKS Łódź;https://www.transfermarkt.com/dawid-arndt/profil/spieler/572949
982;Sobociński  J.;ŁKS Łódź;https://www.transfermarkt.com/jan-sobocinski/profil/spieler/320747
983;Kocyła D.;Wisła Płock;https://www.transfermarkt.com/dawid-kocyla/profil/spieler/605780
984;Majecki  R.;Legia Warszawa;https://www.transfermarkt.com/radoslaw-majecki/profil/spieler/346546
985;Crnomarković D.;Lech Poznań;https://www.transfermarkt.com/djordje-crnomarkovic/profil/spieler/307325
986;Stoch M.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/miroslav-stoch/profil/spieler/45559
987;Kostorz  K.;Legia Warszawa;https://www.transfermarkt.com/kacper-kostorz/profil/spieler/510459
988;Amarson A.;Górnik Zabrze;https://www.transfermarkt.com/adrian-gryszkiewicz/profil/spieler/388944
989;Śliwa M.;Wisła Kraków;https://www.transfermarkt.com/maciej-sliwa/profil/spieler/528369
990;Rodriguez J.;Wisła Płock;https://www.transfermarkt.com/julio-rodriguez/profil/spieler/238726
991;Wolski R.;Lechia Gdańsk;https://www.transfermarkt.com/rafal-wolski/profil/spieler/176514
992;Sopoćko  M.;Warta Poznań;https://www.transfermarkt.com/mateusz-sopocko/profil/spieler/432044
993;Stephen G.;Jagiellonia Białystok;https://www.transfermarkt.com/godfrey-bitok-stephen/profil/spieler/663239
994;Sajdak  P.;ŁKS Łódź;https://www.transfermarkt.com/przemyslaw-sajdak/profil/spieler/493877
995;Gojko D.;Piast Gliwice;https://www.transfermarkt.com/denis-gojko/profil/spieler/291273
996;Ayong K.;Piast Gliwice;https://www.transfermarkt.com/karsten-ayong/profil/spieler/400650
997;Malheiro N.;Zagłębie Sosnowiec;https://www.transfermarkt.com/matko-perdijic/profil/spieler/34398
998;Babiarz B.;Zagłębie Sosnowiec;https://www.transfermarkt.com/bartlomiej-babiarz/profil/spieler/50750
999;Torunarigha J.;Zagłębie Sosnowiec;https://www.transfermarkt.com/junior-torunarigha/profil/spieler/57214
1000;Kokoszka A.;Zagłębie Sosnowiec;https://www.transfermarkt.com/adam-kokoszka/profil/spieler/33430
1001;Rzonca C.;Zagłębie Sosnowiec;https://www.transfermarkt.com/callum-rzonca/profil/spieler/372873
1002;Budziłek Ł.;Pogoń Szczecin;https://www.transfermarkt.com/lukasz-budzilek/profil/spieler/120882
1003;Sajdak P.;ŁKS Łódź;https://www.transfermarkt.com/przemyslaw-sajdak/profil/spieler/493877
1004;Pawłowski D.;Górnik Zabrze;https://www.transfermarkt.com/dariusz-pawlowski/profil/spieler/386956
1005;Rozmus K.;ŁKS Łódź;https://www.transfermarkt.com/kamil-rozmus/profil/spieler/241851
1006;Pankiewicz  S.;Jagiellonia Białystok;https://www.transfermarkt.com/szymon-pankiewicz/profil/spieler/500246
1007;Kaczmarek  M.;Raków Częstochowa;https://www.transfermarkt.com/mateusz-kaczmarek/profil/spieler/577595
1008;Szysz  P.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/patryk-szysz/profil/spieler/421710
1009;Pakulski  D.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/dawid-pakulski/profil/spieler/385199
1010;Villalba D.;Lech Poznań;No link found
1011;Banasiak A.;Zagłębie Sosnowiec;https://www.transfermarkt.com/adam-banasiak/profil/spieler/92296
1012;Mello G.;Zagłębie Sosnowiec;https://www.transfermarkt.com/mello/profil/spieler/522848
1013;Wachowiak  K.;Wisła Kraków;https://www.transfermarkt.com/krystian-wachowiak/profil/spieler/583560
1014;Hyjek  J.;Piast Gliwice;https://www.transfermarkt.co.uk/javier-hyjek/profil/spieler/536846
1015;Sapela Ł.;Miedź Legnica;https://www.transfermarkt.com/lukasz-sapela/profil/spieler/32266
1016;Cruz Torres F.;Miedź Legnica;https://www.transfermarkt.com/fran-cruz/profil/spieler/255547
1017;Mucha P.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/patryk-mucha/profil/spieler/385195
1018;Carlitos;Legia Warszawa;https://www.transfermarkt.com/carlitos/profil/spieler/228885
1019;Carlos Silva J.;Wisła Kraków;https://www.transfermarkt.com/jean-carlos-silva/profil/spieler/282434
1020;Bałaniuk D.;Wisła Kraków;https://www.transfermarkt.com/denys-balanyuk/profil/spieler/308436
1021;Theobalds D.;Korona Kielce;https://www.transfermarkt.com/dsean-theobalds/profil/spieler/558313
1022;Bauza J.;Górnik Zabrze;https://www.transfermarkt.com/juan-bauza/profil/spieler/470324
1023;Żyro M.;Piast Gliwice;https://www.transfermarkt.com/michal-zyro/profil/spieler/67431
1024;Bała  T.;Cracovia;https://www.transfermarkt.com/tomasz-bala/profil/spieler/579770
1025;Szymański K.;Lech Poznań;https://www.transfermarkt.com/karol-szymanski/profil/spieler/266269
1026;Leszczyński R.;Podbeskidzie Bielsko - Biała;https://www.transfermarkt.com/arkadiusz-leszczynski/profil/spieler/401898
1027;Osyra K.;Miedź Legnica;https://www.transfermarkt.com/kornel-osyra/profil/spieler/148266
1028;Rogoziński  K.;Wisła Płock;https://www.transfermarkt.com/kacper-rogozinski/profil/spieler/551959
1029;Toth M.;Zagłębie Sosnowiec;https://www.transfermarkt.com/martin-toth/profil/spieler/74951
1030;Goutas D.;Lech Poznań;https://www.transfermarkt.com/dimitrios-goutas/profil/spieler/191829
1031;De Amo J.;PGE FKS Stal Mielec;https://www.transfermarkt.com/denis-gojko/profil/spieler/291273
1032;Kwame Adu F.;Miedź Legnica;https://www.transfermarkt.com/frank-kwame-adu/profil/spieler/257246
1033;Łoś J.;Arka Gdynia;https://www.transfermarkt.com/jan-los/profil/spieler/458717
1034;Fojut J.;Pogoń Szczecin;https://www.transfermarkt.com/jaroslaw-fojut/profil/spieler/34652
1035;Mystkowski  P.;Jagiellonia Białystok;https://www.transfermarkt.com/przemyslaw-mystkowski/profil/spieler/287319
1036;Rubio;Cracovia;https://www.transfermarkt.com/rubio/profil/spieler/276025
1037;Sypek  J.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/jakub-sypek/profil/spieler/504601
1038;Stolarski P.;Legia Warszawa;https://www.transfermarkt.com/pawel-stolarski/profil/spieler/235862
1039;Martin I.;Podbeskidzie Bielsko - Biała;https://www.transfermarkt.com/ivan-martin/profil/spieler/339752
1040;Białek  B.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/bartosz-bialek/profil/spieler/535551
1041;Seweryn  Ł.;PGE FKS Stal Mielec;https://www.transfermarkt.com/lukasz-seweryn/profil/spieler/555573
1042;Pindroch B.;Raków Częstochowa;https://www.transfermarkt.com/branislav-pindroch/profil/spieler/176966
1043;Kobryń  R.;Lechia Gdańsk;https://www.transfermarkt.com/rafal-kobryn/profil/spieler/453900
1044;Sopoćko  M.;Warta Poznań;https://www.transfermarkt.com/mateusz-sopocko/profil/spieler/432044
1045;Supryn M.;Cracovia;https://www.transfermarkt.com/mateusz-supryn/profil/spieler/453410
1046;Gutowski  K.;Podbeskidzie Bielsko - Biała;https://www.transfermarkt.com/konrad-gutowski/profil/spieler/450044
1047;Pazdan M.;Legia Warszawa;https://www.transfermarkt.com/michal-pazdan/profil/spieler/54512
1048;Michalak K.;Lechia Gdańsk;https://www.transfermarkt.com/konrad-michalak/profil/spieler/387160
1049;Primel D.;PGE FKS Stal Mielec;https://www.transfermarkt.com/damian-primel/profil/spieler/133124
1050;Sobol H.;Lech Poznań;https://www.transfermarkt.com/hubert-sobol/profil/spieler/433601
1051;Mleczko  M.;Lech Poznań;https://www.transfermarkt.com/milosz-mleczko/profil/spieler/366213
1052;Kostorz K.;Legia Warszawa;https://www.transfermarkt.com/kacper-kostorz/profil/spieler/510459
1053;Winciersz  M.;Piast Gliwice;https://www.transfermarkt.com/mateusz-winciersz/profil/spieler/596474
1054;Szpakowski  M.;Śląsk Wrocław;https://www.transfermarkt.com/marcin-szpakowski/profil/spieler/605748
1055;Stępień M.;Arka Gdynia;https://www.transfermarkt.com/mateusz-stepien/profil/spieler/555112
1056;Szymczak F.;Lech Poznań;https://www.transfermarkt.com/filip-szymczak/profil/spieler/554972
1057;Sulewski R.;Arka Gdynia;https://www.transfermarkt.com/robert-sulewski/profil/spieler/238019
1058;Biedrzycki W.;Górnik Zabrze;https://www.transfermarkt.com/wiktor-biedrzycki/profil/spieler/448671
1059;Letniowski  J.;Lech Poznań;https://www.transfermarkt.com/juliusz-letniowski/profil/spieler/384659
1060;Kumor K.;Zagłębie Sosnowiec;https://www.transfermarkt.co.uk/konrad-kumor/profil/spieler/569992
1061;Pawlak A.;Wisła Płock;https://www.transfermarkt.com/aleksander-pawlak/profil/spieler/725654
1062;Bieszczad  K.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/kacper-bieszczad/profil/spieler/554944
1063;Rakoczy M.;Cracovia;https://www.transfermarkt.com/michal-rakoczy/profil/spieler/529548
1064;Borkała R.;Piast Gliwice;https://www.transfermarkt.com/remigiusz-borkala/profil/spieler/470054
1065;Pyrdoł  P.;Wisła Płock;https://www.transfermarkt.com/piotr-pyrdol/profil/spieler/385053
1066;Sanogo V.;Zagłębie Sosnowiec;https://www.transfermarkt.com/vamara-sanogo/profil/spieler/374667
1067;Markiewicz  D.;Arka Gdynia;https://www.transfermarkt.com/dawid-markiewicz/profil/spieler/529414
1068;Błyszko  W.;PGE FKS Stal Mielec;https://www.transfermarkt.com/wojciech-blyszko/profil/spieler/454377
1069;Monteiro E.;Miedź Legnica;https://www.transfermarkt.com/elton-monteiro/profil/spieler/122722
1070;Makuch P.;Miedź Legnica;https://www.transfermarkt.com/patryk-makuch/profil/spieler/453639
1071;Tomczyk P.;Lech Poznań;https://www.transfermarkt.com/oskar-tomczyk/profil/spieler/957890
1072;Krzepisz  K.;Arka Gdynia;https://www.transfermarkt.com/kacper-krzepisz/profil/spieler/400871
1073;Chmielnicki  D.;Arka Gdynia;https://www.transfermarkt.com/daniel-chmielnicki/profil/spieler/454813
1074;Soboczyński  P.;Arka Gdynia;https://www.transfermarkt.com/patryk-soboczynski/profil/spieler/793885
1075;Łyszczarz  A.;Śląsk Wrocław;https://www.transfermarkt.com/adrian-lyszczarz/profil/spieler/384791
