,id,firstName,lastName,club,values,wages,contractexpires,nation,currentAbility,potentialAbility,position,version,date,corners,crossing,dribbling,finishing,firstTouch,freeKickTaking,heading,longShots,longThrows,marking,passing,penaltyTaking,tackling,technique,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,offtheBall,positioning,teamwork,vision,workRate,acceleration,agility,balance,jumpingReach,naturalFitness,pace,stamina,strength
759,96093248,Pawel,Olszewski,Jagiellonia Białystok,€ 18.000,€ 500,2024-06-30,Poland,48,60,DR,21,2020-11-23,9,9,10,7,11,9,9,8,11,12,12,9,11,9,8,11,11,8,9,10,13,11,9,12,12,11,12,12,12,9,9,9,9,11,11,9
760,96093714,Adrian,Klimczak,ŁKS Łódź,€ 147.340,€ 760,2023-12-31,Poland,51,58,DL,22,2021-11-8,8,9,10,3,10,10,9,8,9,8,9,5,11,10,11,10,11,10,10,11,13,11,7,15,10,11,8,13,14,11,9,10,14,12,13,11
761,96093714,Adrian,Klimczak,ŁKS Łódź,€ 62.000,€ 400,2021-12-31,Poland,51,58,DL,21,2020-11-23,8,9,10,3,10,10,9,8,8,8,9,5,11,10,11,12,10,12,10,11,13,5,9,13,12,11,12,13,14,11,9,10,16,12,13,11
762,96100294,Igor,Sapala,Raków,€ 184.921,€ 1.290,2023-06-30,Poland,57,59,DM,22,2021-11-8,8,7,9,7,11,10,9,12,8,12,12,11,13,10,14,12,13,14,13,14,14,9,14,11,12,15,9,14,10,11,13,12,15,10,14,13
763,96100294,Igor,Sapala,Raków Częstochowa,€ 94.000,€ 1.300,2023-06-30,Poland,55,57,DM,21,2020-11-23,8,7,9,7,11,10,9,12,8,12,12,7,13,10,13,13,13,12,13,12,14,9,14,11,12,15,9,13,10,11,13,12,15,10,14,13
764,96102703,Damian,Gaska,Górnik Łęczna,€ 156.561,€ 1.100,2024-06-30,Poland,53,55,AMR,22,2021-11-8,11,10,12,10,9,9,7,10,9,6,10,12,6,12,9,10,10,11,12,10,12,14,10,11,7,9,10,12,13,12,12,7,9,11,10,7
765,96102703,Damian,Gaska,Radomiak Radom,€ 74.000,€ 1.500,2021-06-30,Poland,53,55,AMR,21,2020-11-23,11,10,12,10,9,9,7,10,9,6,10,12,6,12,9,10,10,11,12,10,12,14,10,11,7,9,10,12,13,12,12,7,9,11,10,7
766,96103364,Lukasz,Wolsztynski,Chojniczanka,€ 35.162,€ 500,2023-06-30,Poland,49,55,MC,22,2021-11-8,9,9,9,9,11,7,10,9,9,8,11,9,8,11,12,11,12,10,11,10,11,9,11,11,9,11,9,12,11,10,13,11,11,11,11,11
767,96103364,Lukasz,Wolsztynski,Górnik Zabrze,€ 18.500,€ 1.300,2020-12-31,Poland,52,55,MC,21,2020-11-23,9,9,9,10,11,7,11,9,9,9,11,9,8,11,12,11,12,11,11,11,11,9,11,11,9,11,9,12,11,10,13,11,11,11,11,11
768,96103898,Przemyslaw,Bargiel,Śląsk,€ 133.306,€ 440,2024-06-30,Poland,41,40-60,MC,22,2021-11-8,8,10,10,6,11,7,8,6,5,6,12,9,8,11,12,9,8,11,9,13,14,9,7,12,9,12,12,8,12,14,4,9,13,14,8,7
769,96103898,Przemyslaw,Bargiel,Śląsk Wrocław,€ 8.500,€ 375,2024-06-30,Poland,41,50-70,MC,21,2020-11-23,8,10,10,6,11,7,8,6,5,6,12,9,8,11,12,9,8,11,9,13,14,9,7,12,9,12,12,8,12,14,4,9,13,14,8,7
770,96104160,Damian,Michalski,Wisła Płock,€ 351.684,€ 760,2023-06-30,Poland,51,59,DR,22,2021-11-8,8,9,6,8,9,5,14,8,7,10,10,8,12,10,11,10,11,12,10,12,14,8,8,9,10,12,10,13,11,9,13,14,10,11,11,13
771,96104160,Damian,Michalski,Wisła Płock,€ 47.000,€ 775,2023-06-30,Poland,52,60,DR,21,2020-11-23,8,9,6,8,9,5,14,8,7,11,10,8,12,10,11,11,11,12,10,12,14,8,8,9,11,12,10,13,11,9,13,14,10,11,11,13
772,96104760,Sebastian,Kowalczyk,Pogoń,€ 1.481.291,€ 1.260,2022-12-31,Poland,55,65,MC,22,2021-11-8,7,10,11,9,12,8,2,9,5,6,11,9,5,12,12,11,15,13,10,11,17,15,17,15,6,18,15,18,13,14,10,6,8,12,11,6
773,96104760,Sebastian,Kowalczyk,Pogoń Szczecin,€ 145.000,€ 1.300,2022-12-31,Poland,55,65,MC,21,2020-11-23,7,10,11,9,12,8,2,9,5,6,11,9,5,12,12,10,15,11,10,12,17,15,17,15,6,18,15,18,13,14,10,6,8,12,11,6
774,96104764,Gracjan,Jaroch,GKS Tychy,€ 129.580,€ 580,2023-06-30,Poland,46,58,ST,22,2021-11-8,7,8,10,9,11,9,9,8,8,8,12,11,9,9,12,11,10,9,11,11,12,11,11,14,9,14,10,11,11,11,13,6,11,10,12,11
775,96104764,Gracjan,Jaroch,Warta Poznań,€ 22.000,€ 450,2021-06-30,Poland,46,58,ST,21,2020-11-23,7,8,10,9,11,9,9,8,8,8,12,11,9,9,12,11,10,9,11,11,12,11,11,14,9,14,10,11,11,11,13,6,11,10,12,11
776,96105329,Hubert,Sobol,Wisła Kraków,€ 288.539,€ 430,2024-06-30,Poland,43,40-60,ST,22,2021-11-8,9,7,10,11,10,9,10,5,6,9,9,5,6,10,9,10,6,10,10,12,10,13,10,11,5,12,10,10,10,11,12,10,16,10,10,12
777,96105329,Hubert,Sobol,Lech Poznań,€ 14.250,€ 250,2021-06-30,Poland,43,40-60,ST,21,2020-11-23,9,6,10,11,10,9,10,10,4,8,9,8,5,10,5,10,6,10,6,12,10,7,10,11,9,12,10,10,10,11,12,10,16,10,10,12
778,96105401,Michal,Skóras,Lech,€ 541.122,€ 300,2023-06-30,Poland,52,50-70,DR,22,2021-11-8,10,12,13,9,11,11,7,8,3,8,10,10,6,11,13,11,13,9,10,10,14,11,5,10,8,13,11,14,12,12,7,7,14,12,11,8
779,96105401,Michal,Skóras,Lech Poznań,€ 29.500,€ 300,2023-06-30,Poland,48,50-70,DR,21,2020-11-23,10,10,11,7,11,10,7,8,3,7,10,10,6,11,13,11,13,9,10,9,14,11,5,10,7,12,10,13,12,12,7,7,14,12,11,6
780,96105431,Mateusz,Praszelik,Śląsk,€ 739.987,€ 400,2024-06-30,Poland,52,50-70,MC,22,2021-11-8,8,10,12,10,13,9,8,8,4,5,13,11,4,13,8,11,11,11,12,12,13,14,8,10,8,14,13,11,11,12,11,10,9,12,13,11
781,96105431,Mateusz,Praszelik,Śląsk Wrocław,€ 19.000,€ 400,2024-06-30,Poland,52,50-70,MC,21,2020-11-23,8,10,12,10,13,9,8,8,4,5,13,11,4,13,8,11,11,11,12,12,13,14,8,10,8,14,13,11,11,12,11,10,9,12,13,11
782,96105432,Patryk,Zaucha,Cracovia,€ 188.558,€ 300,2024-06-30,Poland,45,56,DL,22,2021-11-8,12,10,10,9,10,7,7,10,6,9,10,4,7,11,8,11,9,10,9,11,11,13,8,15,6,11,12,10,12,10,9,7,15,12,9,7
783,96105432,Patryk,Zaucha,Cracovia,€ 8.500,€ 150,2022-06-30,Poland,43,59,MR,21,2020-11-23,12,10,10,9,10,7,7,10,6,8,10,6,7,11,5,7,5,10,9,15,11,13,3,9,6,11,11,13,12,10,8,7,10,12,9,7
784,96105933,Mateusz,Sopocko,Warta Poznań,€ 130.675,€ 550,2022-06-30,Poland,43,58,MC,22,2021-11-8,6,9,11,7,12,7,8,11,5,6,12,7,10,11,10,11,10,11,9,9,15,12,8,12,9,12,13,12,12,11,10,9,10,11,10,8
785,96105933,Mateusz,Sopocko,Lechia Gdańsk,€ 17.750,€ 350,2023-06-30,Poland,45,60,MC,21,2020-11-23,6,9,11,7,12,7,8,11,5,6,12,7,10,11,10,11,10,11,9,9,15,12,8,12,9,12,13,12,12,11,10,9,10,11,10,8
786,96105942,Rafal,Kobryn,Sandecja,€ 141.199,€ 330,2022-06-30,Poland,44,50,DR,22,2021-11-8,5,9,9,8,10,6,12,11,10,10,8,7,12,7,12,9,9,10,10,9,13,10,10,6,12,11,9,12,13,10,11,12,11,11,11,12
787,96105942,Rafal,Kobryn,Lechia Gdańsk,€ 5.500,€ 150,2021-06-30,Poland,42,58,DR,21,2020-11-23,5,9,9,8,10,6,12,11,10,10,8,7,12,7,12,9,9,10,10,9,13,10,10,6,12,11,9,12,11,10,11,12,11,11,11,12
788,96105979,Pawel,Tomczyk,Widzew,€ 169.045,€ 1.110,2022-06-30,Poland,52,59,AML,22,2021-11-8,9,11,9,11,9,8,10,9,5,7,9,11,9,8,11,11,13,10,9,9,15,7,8,13,9,12,7,12,14,12,10,10,12,15,10,12
789,96105979,Pawel,Tomczyk,Stal Mielec,€ 53.000,€ 1.100,2022-06-30,Poland,52,59,AML,21,2020-11-23,9,11,9,11,9,8,10,9,5,7,9,11,9,8,11,11,13,10,9,9,15,7,8,13,9,12,7,12,14,12,10,10,12,15,10,12
790,96106614,Mateusz,Czyzycki,Warta Poznań,€ 239.426,€ 550,2022-06-30,Poland,49,63,DM,22,2021-11-8,7,7,11,9,12,5,5,13,5,8,13,6,11,12,12,11,13,10,12,12,14,10,7,11,10,11,12,12,11,13,9,8,9,10,12,8
791,96106614,Mateusz,Czyzycki,Warta Poznań,€ 28.000,€ 550,2022-06-30,Poland,47,63,DM,21,2020-11-23,7,7,11,9,12,5,5,13,5,8,13,6,11,11,12,9,13,10,12,11,14,10,7,11,10,11,12,12,11,13,9,8,9,9,12,8
792,96108638,Patryk,Plewka,Wisła Kraków,€ 1.154.380,€ 550,2024-12-31,Poland,51,68,DM,22,2021-11-8,7,8,12,10,11,9,7,10,2,10,12,8,10,12,5,11,10,11,8,12,13,12,8,12,10,13,13,11,12,13,10,8,12,11,13,10
793,96108638,Patryk,Plewka,Wisła Kraków,€ 13.750,€ 350,2021-06-30,Poland,45,50-70,DM,21,2020-11-23,7,8,12,10,11,9,5,10,1,9,11,8,9,12,12,10,10,10,8,11,13,12,8,12,9,12,12,11,11,13,9,6,11,10,12,9
794,96108639,Mateusz,Wyjadlowski,Stal Mielec,€ 11.180,€ 260,2023-06-30,Poland,36,40,WBR,22,2021-11-8,7,8,9,8,8,7,4,8,1,1,8,11,4,9,14,10,10,8,7,9,14,9,7,13,6,8,8,11,13,11,8,5,14,12,9,8
795,96108639,Mateusz,Wyjadlowski,Jagiellonia Białystok,€ 5.750,€ 275,2023-06-30,Poland,36,40,AMR,21,2020-11-23,7,8,9,8,8,7,4,8,1,1,8,11,4,9,14,10,10,8,7,9,7,9,7,13,6,8,8,11,13,11,8,5,14,12,9,8
796,96108943,Adrian,Lyszczarz,Śląsk,€ 351.684,€ 440,2023-06-30,Poland,46,60,AMR,22,2021-11-8,10,10,11,9,11,7,8,10,4,8,10,9,8,11,8,11,9,11,11,10,13,12,4,11,8,12,10,13,12,12,11,7,14,11,10,10
797,96108943,Adrian,Lyszczarz,Śląsk Wrocław,€ 29.500,€ 450,2023-06-30,Poland,46,63,AMR,21,2020-11-23,10,10,11,9,11,7,8,10,4,8,10,9,8,11,8,11,9,11,11,10,13,12,4,11,8,12,10,13,12,12,11,7,12,11,10,10
798,96108993,Wojciech,Szumilas,Zagłębie Sosnowiec,€ 29.270,€ 600,2023-06-30,Poland,46,50,MC,22,2021-11-8,8,12,13,10,11,6,7,12,7,11,11,7,7,11,5,11,4,11,12,11,13,11,11,12,9,12,10,11,11,11,10,8,6,11,13,8
799,96108993,Wojciech,Szumilas,Wisła Płock,€ 29.500,€ 775,2022-06-30,Poland,48,50,MC,21,2020-11-23,4,8,7,10,10,7,3,10,3,9,13,7,6,14,6,10,9,10,6,14,15,13,14,10,10,9,14,12,14,14,9,8,9,14,7,6
800,96109053,Mateusz,Marzec,Odra Opole,€ 12.844,€ 500,2023-12-31,Poland,47,50,MR,22,2021-11-8,8,9,12,10,11,11,7,8,3,8,11,8,9,11,12,7,12,11,9,10,11,12,8,12,8,11,10,13,12,13,11,9,11,10,11,7
801,96109053,Mateusz,Marzec,Podbeskidzie Bielsko-Biała,€ 29.000,€ 800,2022-12-31,Poland,48,50,MR,21,2020-11-23,8,8,13,10,10,11,7,8,3,8,11,6,9,12,12,7,12,11,9,11,12,12,8,12,8,11,11,13,12,13,11,9,11,10,11,7
802,96109884,Daniel,Mikolajewski,Podbeskidzie,€ 256.966,€ 280,2023-06-30,Poland,46,58,DC,22,2021-11-8,6,7,9,8,9,7,12,9,9,10,10,6,12,10,10,10,12,9,8,10,13,8,12,8,12,11,10,11,9,10,12,14,7,10,10,13
803,96109884,Daniel,Mikolajewski,Raków Częstochowa,€ 18.750,€ 275,2023-06-30,Poland,46,59,DC,21,2020-11-23,6,7,9,8,9,7,12,9,9,10,10,5,12,10,10,10,12,9,8,10,13,8,12,8,12,11,10,11,9,10,12,14,15,10,10,13
804,96110295,Karol,Podlinski,KGHM Zagłębie,€ 180.665,€ 600,2023-06-30,Poland,48,53,ST,22,2021-11-8,10,7,7,10,10,10,14,8,7,11,8,4,6,9,9,11,11,11,12,9,14,6,14,13,11,13,9,14,9,8,13,15,12,11,13,15
805,96110295,Karol,Podlinski,Radomiak Radom,€ 10.500,€ 375,2022-06-30,Poland,43,45,ST,21,2020-11-23,8,6,7,10,10,9,12,7,1,11,8,6,5,8,9,13,11,11,11,9,7,6,8,11,11,12,9,12,8,8,13,15,8,11,12,15
806,96110314,Konrad,Gutowski,Podbeskidzie,€ 122.957,€ 850,2022-06-30,Poland,46,50,DR,22,2021-11-8,5,7,11,8,10,5,10,8,6,10,10,4,10,11,10,8,10,8,7,9,12,12,2,9,8,11,10,12,12,9,9,9,11,12,10,11
807,96110314,Konrad,Gutowski,Podbeskidzie Bielsko-Biała,€ 8.750,€ 350,2022-06-30,Poland,43,55,ML,21,2020-11-23,6,7,11,8,10,5,5,8,6,7,10,3,6,11,10,8,10,8,7,9,12,12,14,9,9,11,10,12,12,11,10,8,11,12,10,11
808,96110462,Sylwester,Lusiusz,Cracovia,€ 288.539,€ 500,2024-06-30,Poland,44,59,DM,22,2021-11-8,8,4,9,8,12,8,4,8,8,12,12,6,8,12,9,11,10,11,9,12,12,9,10,9,14,13,11,13,9,11,12,12,14,9,12,11
809,96110462,Sylwester,Lusiusz,Cracovia,€ 18.000,€ 525,2024-06-30,Poland,45,54,DM,21,2020-11-23,9,9,6,7,12,9,9,8,8,9,12,8,8,12,9,11,10,11,11,12,12,9,10,10,12,13,11,13,9,11,12,12,16,9,12,11
810,96111094,Wojciech,Blyszko,Motor,€ 65.338,€ 300,2022-06-30,Poland,44,50,DC,22,2021-11-8,9,9,9,7,8,6,12,8,9,11,11,7,11,10,13,10,10,10,10,11,8,9,8,11,10,10,11,10,8,8,8,16,10,8,10,16
811,96111094,Wojciech,Blyszko,Stal Mielec,€ 6.000,€ 300,2021-06-30,Poland,44,40-60,DC,21,2020-11-23,9,9,9,7,8,6,12,8,9,11,11,7,11,10,13,10,10,10,10,11,6,9,8,11,10,10,11,10,8,8,8,16,10,8,10,16
812,96111101,Mateusz,Bartolewski,KGHM Zagłębie,€ 196.452,€ 350,2023-06-30,Poland,49,54,DL,22,2021-11-8,8,11,9,8,10,6,13,9,11,9,11,5,11,11,6,12,8,12,10,10,15,6,7,11,9,14,11,13,12,11,12,14,10,12,11,10
813,96111101,Mateusz,Bartolewski,KGHM Zagłębie Lubin,€ 7.500,€ 350,2023-06-30,Poland,43,48,DL,21,2020-11-23,6,8,11,4,9,5,14,9,10,12,12,5,12,12,8,12,9,12,11,12,5,5,15,11,7,11,11,12,9,10,10,15,10,10,12,13
814,96111188,Bartosz,Slisz,Legia,€ 1.666.389,€ 1.210,2024-12-31,Poland,56,70,DM,22,2021-11-8,10,10,10,8,11,10,11,12,8,10,13,11,13,10,12,15,11,12,11,12,13,12,6,8,13,13,12,14,12,12,10,11,16,12,16,12
815,96111188,Bartosz,Slisz,Legia Warszawa,€ 94.000,€ 1.200,2024-12-31,Poland,55,70,DM,21,2020-11-23,10,10,10,8,11,10,11,12,8,10,13,11,13,10,12,14,11,12,11,12,13,12,6,8,13,13,12,14,12,12,10,11,16,12,15,12
816,96111613,Jan,Sobocinski,ŁKS Łódź,€ 1.002.953,€ 5.050,2023-12-31,Poland,52,63,DC,22,2021-11-8,6,8,6,9,9,1,12,14,5,13,15,6,12,10,12,10,13,7,10,12,14,6,10,7,12,13,15,11,11,12,13,12,12,11,12,13
818,96111616,Piotr,Pyrdol,Stomil,€ 270.297,€ 760,2022-06-30,Poland,49,59,AMR,22,2021-11-8,10,9,13,10,12,10,8,10,6,6,11,8,5,12,5,9,10,11,10,11,12,13,3,12,8,12,13,11,12,14,9,9,11,12,11,9
819,96111616,Piotr,Pyrdol,Wisła Płock,€ 29.500,€ 775,2022-06-30,Poland,48,59,AMR,21,2020-11-23,10,9,13,9,12,10,8,10,6,6,12,8,5,13,5,9,10,11,10,12,12,13,3,12,8,12,13,11,12,14,8,9,11,12,11,8
820,96111859,Patryk,Szysz,KGHM Zagłębie,€ 947.183,€ 760,2022-06-30,Poland,58,62,MR,22,2021-11-8,7,9,9,12,10,8,11,11,6,7,11,14,7,9,12,11,13,11,13,12,15,13,9,12,8,13,12,13,13,13,13,9,13,13,13,12
821,96111859,Patryk,Szysz,KGHM Zagłębie Lubin,€ 53.000,€ 775,2022-06-30,Poland,52,63,ML,21,2020-11-23,7,8,10,13,10,8,11,8,6,7,10,16,7,9,12,9,14,13,14,9,13,13,9,14,8,13,12,13,13,13,10,9,13,13,12,11
822,96113145,Sebastian,Bergier,Śląsk,€ 164.879,€ 390,2023-06-30,Poland,45,53,AMR,22,2021-11-8,5,8,10,10,10,10,7,10,6,6,9,12,6,10,8,11,10,11,10,10,12,11,8,12,8,11,8,10,11,10,11,11,8,11,13,11
823,96113145,Sebastian,Bergier,Śląsk Wrocław,€ 8.750,€ 400,2023-06-30,Poland,41,40-60,AMR,21,2020-11-23,5,8,10,8,10,10,7,10,6,6,9,11,6,10,8,11,10,10,9,10,10,11,8,12,8,8,8,10,11,10,11,11,8,11,10,11
824,96113781,Dariusz,Pawlowski,Górnik,€ 122.957,€ 550,2022-06-30,Poland,43,53,DR,22,2021-11-8,9,11,8,7,9,6,10,9,9,8,10,6,10,8,8,9,9,8,9,9,10,6,8,11,10,11,9,13,12,10,10,13,11,11,13,9
825,96113781,Dariusz,Pawlowski,Górnik Zabrze,€ 5.500,€ 220,2021-06-30,Poland,40,50,MR,21,2020-11-23,7,10,12,9,8,7,9,6,1,7,11,4,2,9,7,6,8,10,7,14,15,8,10,11,6,8,5,9,14,14,8,10,13,14,7,5
826,96113784,Maciej,Ambrosiewicz,Zagłębie Sosnowiec,€ 135.499,€ 810,2023-06-30,Poland,50,56,DM,22,2021-11-8,9,9,8,7,10,7,12,8,11,11,10,9,12,10,15,12,14,11,12,11,14,6,12,9,12,13,9,14,11,11,13,11,13,11,13,13
827,96113784,Maciej,Ambrosiewicz,Wisła Płock,€ 29.000,€ 1.000,2021-06-30,Poland,50,56,DM,21,2020-11-23,9,9,8,7,10,7,12,8,11,11,10,9,12,10,15,12,14,11,12,11,14,6,12,9,12,13,9,14,11,11,13,11,13,11,13,13
828,96113926,Jakub,Bednarczyk,St. Pauli,€ 2.957,€ 2.000,2022-06-30,Poland,45,58,MR,22,2021-11-8,9,10,9,8,10,7,7,9,7,7,8,10,8,10,7,8,8,9,7,8,11,11,6,9,7,10,10,12,11,12,8,11,12,12,11,8
829,96113926,Jakub,Bednarczyk,KGHM Zagłębie Lubin,€ 16.000,€ 2.000,2021-06-30,Poland,43,52,MR,21,2020-11-23,9,10,9,8,10,7,7,9,7,7,8,10,8,10,7,8,8,9,7,8,11,11,6,9,7,10,10,12,10,11,8,11,12,12,10,7
830,96114107,Adrian,Benedyczak,Parma,€ 1.981.593,€ 1.140,2025-06-30,Poland,46,60,ST,22,2021-11-8,3,5,10,10,10,2,10,8,8,5,9,8,6,10,7,10,11,9,7,10,9,11,9,12,9,10,9,13,11,10,10,13,12,10,13,11
831,96114107,Adrian,Benedyczak,Pogoń Szczecin,€ 8.750,€ 180,2022-06-30,Poland,42,55,ST,21,2020-11-23,3,5,10,10,10,2,10,8,8,5,9,8,6,10,7,10,11,8,7,9,14,11,9,10,8,10,9,13,9,9,10,13,12,10,13,11
832,96115262,Mateusz,Grudzinski,Radomiak,€ 24.994,€ 290,2022-06-30,Poland,44,50,DL,22,2021-11-8,3,8,10,7,7,5,12,6,12,10,8,8,10,9,13,8,11,11,8,12,13,2,7,10,11,10,9,12,8,10,12,13,14,9,11,13
833,96115262,Mateusz,Grudzinski,Zagłębie Sosnowiec,€ 12.250,€ 475,2022-06-30,Poland,45,55,DL,21,2020-11-23,3,8,10,7,7,5,12,6,12,10,8,8,10,9,13,8,11,11,9,12,13,2,7,10,11,10,9,12,8,10,12,13,14,9,11,13
834,96115263,Lukasz,Zjawinski,Lechia,€ 332.040,€ 480,2023-06-30,Poland,43,50-70,ST,22,2021-11-8,6,7,8,10,9,8,11,11,3,3,8,11,3,10,9,12,10,11,10,11,12,11,5,9,8,11,8,10,11,11,13,16,13,11,9,12
835,96115263,Lukasz,Zjawinski,Stal Mielec,€ 8.750,€ 500,2023-06-30,Poland,40,50-70,ST,21,2020-11-23,6,7,8,10,9,8,10,11,3,3,8,11,3,10,9,12,8,11,10,11,12,10,5,9,6,11,8,9,11,10,13,16,13,11,9,12
836,96115482,Mateusz,Zukowski,Lechia,€ 1.088.384,€ 600,2022-06-30,Poland,51,50-70,DR,22,2021-11-8,9,11,12,10,10,10,10,11,4,8,10,9,9,11,9,12,12,12,11,12,14,11,7,11,10,11,11,12,12,11,12,12,12,12,11,13
837,96115482,Mateusz,Zukowski,Lechia Gdańsk,€ 14.250,€ 150,2021-06-30,Poland,44,50-70,AML,21,2020-11-23,9,8,11,10,10,10,9,11,4,4,10,9,6,11,9,11,11,10,10,10,14,11,7,11,6,10,10,11,12,11,11,12,12,11,10,12
838,96115556,Maciej,Zurawski,Pogoń,€ 1.085.315,€ 300,2024-06-30,Poland,51,65,MC,22,2021-11-8,5,8,9,9,11,7,5,10,9,10,11,8,11,12,12,12,12,12,10,13,14,12,9,12,10,13,12,15,11,10,8,10,11,10,14,10
839,96115556,Maciej,Zurawski,Pogoń Szczecin,€ 14.250,€ 210,2022-06-30,Poland,44,50-70,MC,21,2020-11-23,5,8,9,9,10,7,5,10,9,10,10,8,11,12,11,11,12,11,8,13,14,12,8,11,9,11,11,14,11,10,8,7,10,9,13,8
840,96115780,Damian,Oko,KGHM Zagłębie,€ 89.368,€ 390,2022-06-30,Poland,50,58,DC,22,2021-11-8,6,8,7,8,10,9,12,9,11,12,10,6,13,9,12,11,8,12,11,12,14,8,10,10,12,11,10,12,10,9,11,14,8,11,9,12
841,96115780,Damian,Oko,KGHM Zagłębie Lubin,€ 47.500,€ 400,2022-06-30,Poland,52,58,DC,21,2020-11-23,6,8,7,8,10,9,12,9,11,11,10,6,12,9,12,11,11,12,11,12,14,8,10,10,12,11,10,12,10,9,11,14,15,11,11,14
842,96115995,Dominik,Jonczy,Zagłębie Sosnowiec,€ 79.919,€ 910,2023-06-30,Poland,51,56,DC,22,2021-11-8,10,7,6,4,9,9,11,8,9,11,8,6,11,9,11,12,12,11,10,11,12,7,10,10,12,13,10,12,11,11,12,13,16,10,11,13
844,96115997,Jakub,Labojko,Brescia,€ 1.022.343,€ 5.250,2023-06-30,Poland,56,66,DM,22,2021-11-8,6,6,10,7,11,7,9,10,6,12,12,11,13,11,13,12,12,13,13,12,14,10,10,12,11,14,13,15,11,12,12,11,13,11,13,11
845,96115997,Jakub,Labojko,Brescia,€ 1.400.000,€ 5.750,2023-06-30,Poland,57,68,DM,21,2020-11-23,6,6,10,7,11,7,9,10,6,12,12,11,13,11,13,13,12,13,13,13,14,10,10,12,11,14,13,15,11,12,12,11,13,11,13,11
846,96116988,Filip,Marchwinski,Lech,€ 1.155.915,€ 390,2023-06-30,Poland,48,50-70,AMR,22,2021-11-8,7,10,11,10,11,11,7,9,3,4,12,10,4,12,13,11,13,9,10,11,9,15,7,12,9,12,12,13,13,12,11,11,15,11,10,9
848,96117528,Wiktor,Dlugosz,Raków,€ 509.549,€ 400,2025-06-30,Poland,49,63,WBR,22,2021-11-8,8,11,12,9,11,8,7,7,6,7,10,4,9,11,11,11,14,12,8,11,14,11,6,13,6,13,10,13,13,9,10,9,10,14,9,7
850,96117657,Bartlomiej,Wdowik,Jagiellonia,€ 320.112,€ 330,2023-06-30,Poland,45,55,DL,22,2021-11-8,8,10,11,7,10,10,10,8,10,11,10,4,8,9,11,9,10,9,10,8,10,6,10,8,11,11,9,12,12,11,9,12,14,13,10,9
851,96117657,Bartlomiej,Wdowik,Jagiellonia Białystok,€ 8.500,€ 325,2023-06-30,Poland,45,55,DL,21,2020-11-23,8,10,11,7,10,10,10,8,10,10,10,6,8,9,12,9,10,9,10,8,3,15,10,8,11,11,9,12,12,11,9,8,12,13,10,9
852,96117682,Bartosz,Bida,Jagiellonia,€ 947.183,€ 280,2023-06-30,Poland,50,63,AMR,22,2021-11-8,8,10,12,11,11,10,10,10,8,6,11,7,7,13,15,12,12,12,10,12,13,11,10,12,10,12,12,14,10,11,10,8,12,11,10,10
853,96117682,Bartosz,Bida,Jagiellonia Białystok,€ 53.000,€ 300,2023-06-30,Poland,50,50-70,AMR,21,2020-11-23,9,10,12,11,11,10,10,10,6,6,11,7,7,13,15,12,12,12,10,12,13,11,10,12,10,12,12,14,10,11,10,8,6,11,10,10
854,96118192,Kacper,Kostorz,Legia,€ 196.452,€ 910,2022-06-30,Poland,49,40-60,AMR,22,2021-11-8,10,9,12,9,11,8,11,10,7,4,10,9,6,11,9,8,12,8,10,11,13,10,6,10,6,11,11,9,13,8,14,13,9,12,11,10
856,96119089,Dawid,Pakulski,KGHM Zagłębie,€ 184.700,€ 440,2022-06-30,Poland,48,54,DM,22,2021-11-8,10,7,12,6,13,11,10,7,6,13,10,1,12,9,10,12,12,11,12,12,3,5,7,13,13,9,9,13,9,9,12,10,9,10,12,12
857,96119089,Dawid,Pakulski,KGHM Zagłębie Lubin,€ 39.000,€ 450,2022-06-30,Poland,48,63,MC,21,2020-11-23,8,8,10,10,14,11,8,10,4,10,7,3,10,14,7,10,2,13,10,14,7,15,9,11,9,10,12,12,10,13,10,8,12,14,7,6
858,96120693,Kacper,Gach,Podbeskidzie,€ 130.675,€ 280,2022-06-30,Poland,46,50,DL,22,2021-11-8,6,11,10,7,9,4,8,9,7,9,9,4,10,9,11,9,13,9,8,8,13,13,9,11,8,12,8,14,13,12,10,9,10,12,12,9
859,96120693,Kacper,Gach,Podbeskidzie Bielsko-Biała,€ 12.000,€ 160,2021-06-30,Poland,45,50,DL,21,2020-11-23,9,11,9,7,9,5,8,9,5,9,9,6,10,9,11,9,13,9,8,9,13,13,13,11,9,12,8,12,13,12,10,9,15,12,12,9
860,96121216,Bartlomiej,Burman,Warta Poznań,€ 60.513,€ 200,2022-06-30,Poland,35,40-60,DR,22,2021-11-8,7,9,5,7,14,8,9,8,5,11,10,4,10,10,13,11,9,10,6,15,4,5,9,8,9,9,10,10,10,11,4,11,10,13,7,6
862,96121228,Jakub,Kaminski,Lech,€ 2.460.047,€ 1.100,2024-06-30,Poland,55,60-80,WBR,22,2021-11-8,8,12,14,10,12,8,8,9,5,7,11,8,7,12,7,11,13,12,12,10,13,12,7,11,8,11,12,13,13,12,10,8,15,13,11,8
863,96121228,Jakub,Kaminski,Lech Poznań,€ 99.000,€ 450,2024-06-30,Poland,55,70-90,WBR,21,2020-11-23,8,12,14,10,12,8,8,9,5,7,11,8,7,12,7,11,13,12,12,10,13,12,7,11,8,11,12,12,13,12,10,8,9,13,11,8
